1.1. Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,1.2. Require net zero emissions for construction of City-owned buildings.,1.3. Support building owners to use low-carbon materials for new construction.,1.4. Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,"1.5. Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",1.6. Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,2. Why did you choose these actions as highest priority?,"3. Which of these actions do you think might be the most challenging for you, your household and/or your community if implemented (if any)?",4.1. Produce renewable natural gas from waste.,4.2. Increase installation of rooftop and ground mount solar panels.,4.3. Support district energy system owners and developers with the implementation of low-carbon energy solutions.,4.4. Accelerate investment in energy storage.,4.5. Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,5. Why did you choose these actions as highest priority?,"6. Which of these actions do you think might be the most challenging for you, your household and/or your community if implemented (if any)?",7.1. Increase uptake of electric vehicles through incentives.,7.2. Increase electric vehicle charging in public spaces and on private property.,7.3. Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,7.4. Expand bike and pedestrian infrastructure and priority zones.,7.5. Expand public transit and accelerate implementation of bus rapid transit.,7.6. Continue electrification of the TTC fleet.,8. Why did you choose these actions as highest priority?,"9. Which of these actions do you think might be the most challenging for you, your household and/or your community if implemented (if any)?",10.1. Conduct a city-wide consumption-based emissions inventory and set a reduction target.,"10.2. Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","10.3. Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",11. Why did you choose these actions as highest priority?,"12. Which of these actions do you think might be the most challenging for you, your household and/or your community if implemented (if any)?","13.1. Increase tree canopy cover, biodiversity and enhance greenspaces.","13.2. Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",13.3. Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,13.4. Focus outreach on equity-seeking groups to lead and implement local climate action.,13.5. Work with Indigenous communities to share knowledge.,13.6. Focus on youth engagement and leadership.,13.7. Establish a Climate Advisory Group.,14. Why did you choose these actions as highest priority?,"15. Which of these actions do you think might be the most challenging for you, your household and/or your community if implemented (if any)?","16. What do you think is needed to support and encourage uptake of these net zero climate actions in your community?Examples may include: education, outreach, incentives, funding, enforcement, infrastructure, regulation, communications, etc.View the TransformTO Net Zero Strategy and Climate Actions Backgrounder",17. What is your age?,18. Please provide the first 3 digits of your postal code (e.g. M5H),18. Please provide the first 3 digits of your postal code (e.g. M5H) - other,19. What is your ethnic or cultural background?,19. What is your ethnic or cultural background? - other,"20.1. Arab, Middle Eastern or West Asian (examples: Afghan, Armenian, Iranian, Lebanese, Persian, Turkish)","20.2. Black (examples: African, African-Canadian, Afro-Caribbean)","20.3. East Asian (examples: Chinese, Japanese, Korean)","20.4. First Nations (status, non-status, treaty or non-treaty), Inuit or Métis","20.5. Latin American (examples: Brazilian, Colombian, Cuban, Mexican, Peruvian)","20.6. South Asian or Indo-Caribbean (examples: Indian, Indo- Guyanese, Indo-Trinidadian, Pakistani, Sri Lankan)","20.7. Southeast Asian (examples: Filipino, Malaysian, Singaporean, Thai, Vietnamese)","20.8. White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)","20.9. Not listed, please describe:","21. Gender identity is the gender that people identify with or how they perceive themselves, which may be different from their birth-assigned sex.What best describes your gender?","21. Gender identity is the gender that people identify with or how they perceive themselves, which may be different from their birth-assigned sex.What best describes your gender? - other",22. What best describes your current housing situation?Please select&nbsp;one&nbsp;only.,22. What best describes your current housing situation?Please select&nbsp;one&nbsp;only. - other,23. What was your total household income before taxes last year? Your best estimate is fine.
,Require net zero emissions for construction of City-owned buildings.,,Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,To get more of us there faster and to create a framework for accountability.,None of this is challenging. We should be doing all five right now.,,Increase installation of rooftop and ground mount solar panels.,,Accelerate investment in energy storage.,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,We need to get away from fossil fuels completely.,Energy storage is the biggest challenge. We also have to reduce consumption by making devices more energy efficient.,,,,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,Continue electrification of the TTC fleet.,We have to make war on the car; even electric ones.,"Switching to public transit will be an adjustment, but there are too many cars out there so we have to give them up.",,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",We must lobby all levels of government to regulate product specifications to eliminate waste and promote circularity.,"I don't see it as a challenge. We need to reduce waste first, then re-use and re-cycle. Elimnate plastic pollution.","Increase tree canopy cover, biodiversity and enhance greenspaces.",,Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,Focus outreach on equity-seeking groups to lead and implement local climate action.,Work with Indigenous communities to share knowledge.,,,It takes decades to grow canopy. We have to start now and create policy beyond election cycles.,This needs to be done. We are talking about the continued survival of our species. It's more challenging to do nothing and die.,The plan needs to be comprehensive and well thought-out. Education is the most important tool.,55-64,3 digits of your postal code:,L1N,Ethnic or cultural backgound:,Greek,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Home owner,,"$70,000 - $99,999"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,,,Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,,Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,These choices feel like the most impactful in terms of scale and scope,N/a,,,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,Accelerate investment in energy storage.,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,,N/a,Increase uptake of electric vehicles through incentives.,,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,Expand bike and pedestrian infrastructure and priority zones.,,,,,Conduct a city-wide consumption-based emissions inventory and set a reduction target.,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).",,"“ Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste” doesn’t/hasn’t produced concrete/measurable results that I know of",N/a,,"Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,,,Establish a Climate Advisory Group.,,,Regulation/enforcement; need firm actions/results/consequences,30-54,3 digits of your postal code:,M8Y,Prefer not to answer.,,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Prefer not to answer,,Renting,,"$150,000 or more"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,Require net zero emissions for construction of City-owned buildings.,,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,Require net zero emissions for construction of City-owned buildings.,Support building owners to use low-carbon materials for new construction.,,,,"The standards must be in the design standards - and enforced, plus you have to have a date for the goal. the city needs to lead by example, and developers (big and small) should be not only supported, but mandated (the first point) to use these types of materials. They exist today.",Not sure. None of these apply to me.,Produce renewable natural gas from waste.,,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,"There has to be change on a large scale and all levels of gov't must work together, there really should be a separate body of individuals to manage the city's, provinces and countries climate change challenges.",the levels of gov't working together.,,,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,,"Electric vehicles are not the solution to traffic congestion and the personal car. People need to have options, and that last mile or 5 must be rethought with cargo e bikes, different courier vehicles to deliver goods efficiently.","the last mile, because people have been conditioned for decades that a vehicle is the only way to do it.",,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).",,"First develop proper recycling and reusing systems. then manufacturers should be charged a tax if their product is not recyclable or is disposable. The consumer is accused by the mfgs, that we are the polluter, yet we have very few options.",,"Increase tree canopy cover, biodiversity and enhance greenspaces.",,Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,Focus outreach on equity-seeking groups to lead and implement local climate action.,,,Establish a Climate Advisory Group.,"There needs to be a non partisan group to lead and implement (secondly, advise politicians), need a climate lens and increasing tree canopy is part of that.",Getting a climate advisory group to actually function and not make it into a power trip.,"You have to build safety into our transit infrastructure for pedestrians and rollers. Reduced speeds and separated paths, this will get people out of cars. Mandate net zero building construction from all developers, especially the big ones who build condos.",30-54,3 digits of your postal code:,M6S,Ethnic or cultural backgound:,White,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Home owner,,"$100,000 - $149,999"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,Require net zero emissions for construction of City-owned buildings.,,Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,,,"Climate change is happening now, the greatest action is needed asap",The challenge is our planet's survival not the climate change measures,Produce renewable natural gas from waste.,Increase installation of rooftop and ground mount solar panels.,,,,,,,,,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,Continue electrification of the TTC fleet.,Human powered transport and public transport are more important than electric vehicles in reducing carbon,None,,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",,,,"Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",,Focus outreach on equity-seeking groups to lead and implement local climate action.,Work with Indigenous communities to share knowledge.,Focus on youth engagement and leadership.,,Equity is key to halting climate change,None,,55-64,3 digits of your postal code:,M5T,Ethnic or cultural backgound:,,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Home owner,,"$150,000 or more"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,,,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,,,,Increase installation of rooftop and ground mount solar panels.,,,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,,,,,,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,Continue electrification of the TTC fleet.,,,,,"Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",,,"Increase tree canopy cover, biodiversity and enhance greenspaces.","Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",,,,,,,,Education,65-74,3 digits of your postal code:,M1S,,,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Home owner,,"$70,000 - $99,999"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,,,Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,"new buildings should be built with eoc conscience, and gov needs ways to enforce it. for home owners, cost is always an issue so gov needs to provide incentive.","cost for home owners, businesse/builders should be required to meet requirements or be fined.",,Increase installation of rooftop and ground mount solar panels.,,,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,"installation of solar panels is a very achievable goal, and having all levels of gov working together is the only way to get things moving in this country",,,,,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,,"if we are talking about env, then encourage people to walk/bike/use public transit. provide incnetives and better infrastructure to make it safe for everyone, young or old to be able to walk/bike. make it unnecssary to drive.",,,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",,,"Increase tree canopy cover, biodiversity and enhance greenspaces.","Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,,,,"have businesses involved to help make the city with more green space, especially developers. with heat waves more frequent, green space and tree cover will allow people escape the heat better (and cheaper than building AC shelters)",,"corporate involvement, have enforcement to ensure businesses are meeting all necessary green initiatives. incentives for home owners and individuals to be green.",30-54,3 digits of your postal code:,m8v,Ethnic or cultural backgound:,chinese,,,"East Asian (examples: Chinese, Japanese, Korean)",,,,,,,Woman,,Home owner,,"$150,000 or more"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,,,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,"We have to work simultaneously to make the existing buildings and new developments more sustainable. It doesn't make sense to build new ones so that they will have to be retrofitted very soon. Owners of the existing buildings as well as the construction industry need much more support in making retrofits easier and more affordable (education/training, availability of information from trusted sources, standards, coordination, streamlining, financial assistance ...)","Retrofitting my almost 100 years old house (for energy efficiency) is a great challenge due to the associated costs and disruption, as well as the decision making / availability when choosing the knowledgeable / willing contractors, the most sustainable technologies and materials. Same applies for my community with predominantly older dwellings. The (non)attractiveness of energy retrofits is also connected with the current real estate market trends where other home improvements have higher priorities and scores.",,,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,Accelerate investment in energy storage.,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,"District and decentralized low carbon energy systems can enable more optimal/efficient energy usage, distributed among the users of various profiles and also provide solutions for energy poverty, increased resiliency in the communities. Energy storage is a crucial part of renewable energy systems, due to the intermittent nature of generation. It also enables cost effectiveness (e.g. ability to store electricity when it's cheap and use when more expensive). Due to the lack of authority in certain areas, the city has to work with the provincial and federal government to enable effective energy policies.","District energy systems require new infrastructure, government and community support, as well as significant capital investment.",,Increase electric vehicle charging in public spaces and on private property.,,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,,Toronto has to build / expand the infrastructure to enable low carbon transportation solutions and make them convenient.,"I don't see any challenges in the uptake of these actions if implemented. There is a challenge to get to the stage of implementation as the existing infrastructure is insufficient, the city is very large and the density pretty low.",,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.","Circularity is just a common sense. Consumerism, design for obsolesce, wasting, resource depletions, environmental degradation are not. It comes as a surprise that educations is still needed, but looks like it is.",The challenge is making choices for repair and reuse in the system that doesn't enable it - lack and cost of services/trained workforce.,,"Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,Focus outreach on equity-seeking groups to lead and implement local climate action.,,Focus on youth engagement and leadership.,,,,"Even though the community is largely aware of climate issues, there can never be enough education, especially about solutions, which need to be readily available, affordable and convenient; better coordination and communication about all the efforts by various organizations and individuals; certainly more regulations and infrastructure",55-64,3 digits of your postal code:,M6S,Ethnic or cultural backgound:,Serbian,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Home owner,,Prefer not to answer
,,,,,Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,I do not feel qualified to assess these options but looks like I don’t have a choice. So I chose one,What do you mean challenging? Not sure how to answer this,,Increase installation of rooftop and ground mount solar panels.,,,,Can you please explain what these are? What’s district energy? What’s energy storing? What do low carbon energy policies look like? I selected one that I could understand,Again don’t understand this question,,Increase electric vehicle charging in public spaces and on private property.,,,,,,,,,"Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",Don’t understand the actions described,Don’t understand the question,,,,,Work with Indigenous communities to share knowledge.,Focus on youth engagement and leadership.,,Why are you putting all of these into one category?,Not sure how to answer this,We need meaningful engagement that helps residents to actually understand the actions that we’re asked to provide input on. This means not running surveys like this one where few people would feel equipped to answer questions.,30-54,"No fixed address, don't know, or prefer not to answer",,,,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Prefer not to answer,,Renting,,Prefer not to answer
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,,Support building owners to use low-carbon materials for new construction.,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,Most focused and effective actions,Requirements to report,Produce renewable natural gas from waste.,Increase installation of rooftop and ground mount solar panels.,,,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,Focus on increasing green energy production,Natural gas from waste,,,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,,Affect both energy efficiency and address ovetcrowded roads,Increase electric vehicles,Conduct a city-wide consumption-based emissions inventory and set a reduction target.,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).",,Need to improve amount of material actually recycled,,"Increase tree canopy cover, biodiversity and enhance greenspaces.","Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,,,,Most concrete actions,,"Education, outreach, enforcement",65-74,3 digits of your postal code:,M6H,Ethnic or cultural backgound:,Anglo canadian,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Man,,Home owner,,"$50,000 - $69,999"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,Require net zero emissions for construction of City-owned buildings.,,Set requirements to report on and limit greenhouse gas emissions from homes and buildings.,,,ensuring net zero ready private buildings,requirement to report gas emissions from homes,Produce renewable natural gas from waste.,Increase installation of rooftop and ground mount solar panels.,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,,,Solar Panels,,,Increase electric vehicle charging in public spaces and on private property.,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,Expand bike and pedestrian infrastructure and priority zones.,,,If people feel there are more electric stations to charge they'll feel more comfortable with buying EV,low emission frieght sounds very challenging,,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",diverting items from landfills an bringing them back into circulation would have the most impact in this area,"getting people to not just throw things in the trash is tough. It's better to have machines do it, some sort of automation","Increase tree canopy cover, biodiversity and enhance greenspaces.","Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,,Focus on youth engagement and leadership.,,increasing the greenspace will not only beautify the city but work to our favor,,The city should engage with influencers to help spread the message because of their reach but also the effect on youth. Engage local Toronto YouTube stars to build strong public perception of actions. Incentivize businesses to send food that would normally be discarded to city food reuse programs.,30-54,3 digits of your postal code:,m6h,Ethnic or cultural backgound:,Black,,"Black (examples: African, African-Canadian, Afro-Caribbean)",,,,,,,,Man,,Renting,,"$30,000 - $49,999"
,,,,,Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,The other actions are vague in terms of what needs to be done. The action i have chosen can be easily implemented.,The second,Produce renewable natural gas from waste.,,,Accelerate investment in energy storage.,,"Storing the power is the real challenge. Also, getting energy from sources from waste is what this is all about.",The last,,Increase electric vehicle charging in public spaces and on private property.,,Expand bike and pedestrian infrastructure and priority zones.,,,"You don't ask or force people to use electric vehicles, just increase the services associayed with using them and people will do their part",The fourth as public transit is hectic to be used as a primary means of transportation (speaking from experience),,,"Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",Organic waste can be used in many different ways,The first,"Increase tree canopy cover, biodiversity and enhance greenspaces.",,,,,,,Seems the most reasonable,The sixth,"Enforcement, of the rules upon corporations and factories",20-24,3 digits of your postal code:,L5W,Ethnic or cultural backgound:,Arab,"Arab, Middle Eastern or West Asian (examples: Afghan, Armenian, Iranian, Lebanese, Persian, Turkish)",,,,,,,,,Man,,Renting,,"0 - $29,999"
,,Support building owners to use low-carbon materials for new construction.,,,,,,,Increase installation of rooftop and ground mount solar panels.,,,,,,,Increase electric vehicle charging in public spaces and on private property.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,Require net zero emissions for construction of City-owned buildings.,Support building owners to use low-carbon materials for new construction.,,,,Urgent need to reduce operational and embodied carbon.,"Embodied carbon is a relatively new consideration, so I suppose developers will have the strongest reaction to any reporting requirements.",,Increase installation of rooftop and ground mount solar panels.,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,Accelerate investment in energy storage.,,,"I think 'low carbon' is too nebulous a term. Could enable obfuscation. Prefer zero carbon. If energy demand relies only on renewables, energy use reduction becomes less important.",,,,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,Continue electrification of the TTC fleet.,Prefer a focus on investing in the public transportation infrastructure.,NA,Conduct a city-wide consumption-based emissions inventory and set a reduction target.,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).",,Circular economies are key to a zero carbon world.,My apartment does not have compost pickup.,"Increase tree canopy cover, biodiversity and enhance greenspaces.",,Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,Focus outreach on equity-seeking groups to lead and implement local climate action.,Work with Indigenous communities to share knowledge.,,,'Work with indigenous groups' is another nebulous concept. Traditional Ecological Knowledge shouldn't just be shared - Indigenous Peoples should have a seat at the table and be enabled to make decisions.,NA,Regulation and enforcement. Let's get draconian. There's no time for middling.,30-54,3 digits of your postal code:,M6R,Ethnic or cultural backgound:,"Polish, English, Scottish",,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Man,,Renting,,"$150,000 or more"
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,,,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,"adaptation needs are high priority, focus on employment is an equity requirement","retrofitting of condos - how are we going to convince majority of owners/boards to make needed investments, including in all the newly built buildings that will still not be 'new normal' ready",,Increase installation of rooftop and ground mount solar panels.,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,,Work with other levels of government to ensure low-carbon and resilient energy policies to enable local solutions.,"pushing feds/Ont key to many initiatives, prioritize non-carbon sources rather than maintaining methane gas/other carbon sources",pressuring all levels of govt to move to emergency-level thinking,,,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,Expand bike and pedestrian infrastructure and priority zones.,Expand public transit and accelerate implementation of bus rapid transit.,,we're nowhere near the shift to non-individual car targets - massive change needed now with significant equity impacts,"not challenging for me - it's the city and leadership that needs to be pressured to prioritize equity, rather than shamefully rebuilding the gardiner",Conduct a city-wide consumption-based emissions inventory and set a reduction target.,,"Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.","this isn't an exhaustive list - why not municipal bans on more disposable products , more investment in community gardens, food box farms to reduce, using green space around large suburban apartment towers for growing",these aren't challenging to me - with the right supports and supports for equity-seeking groups - again it's big business and govt that has to be forced to change,,"Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,Focus outreach on equity-seeking groups to lead and implement local climate action.,Work with Indigenous communities to share knowledge.,,,Climate justice should be the lens for every item in this plan/survey,organizing with other community members to force big business and govt to respond to the urgency of the crisis and achieve climate justice,"the strategy is so modest and underpowered relative to the threat, the lanaguage and survey design is not accesible to average citizen - more plain language and more support for social mobilization . and climate justice can't happen when the city is allowing/sending police into encampments and beating people up - it's all connected",30-54,3 digits of your postal code:,m5a,Ethnic or cultural backgound:,,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Woman,,Home owner,,"$70,000 - $99,999"
,,,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",,,,,,,Accelerate investment in energy storage.,,,,Increase uptake of electric vehicles through incentives.,,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,Expand bike and pedestrian infrastructure and priority zones.,,,,,,,"Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",,,"Increase tree canopy cover, biodiversity and enhance greenspaces.",,Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,,,,,,,,,,,,,,,,,,,,,,,,,
Continue to implement the Toronto Green Standard sustainable design requirements for new developments and require net zero ready private buildings by 2030 or sooner.,,,,"Support early action to make retrofits that improve efficiency, comfort and the switch off fossil fuel heating easier and more affordable for home and building owners.",Support the creation of jobs in the building sector and build industry capacity to enable rapid market transformation to scale up zero emission retrofits for existing buildings.,We need to take action on the future carbon emissions from the private housing stock - gas fired furnaces could continue emitting for 30+ years without central support.,Transition from legacy furnaces etc. in private housing - costs are currently stacked against homeowners taking action,Produce renewable natural gas from waste.,,Support district energy system owners and developers with the implementation of low-carbon energy solutions.,Accelerate investment in energy storage.,,Cost effective energy storage is the biggest barrier to transition to renewable sources which must adapt to supply rather than demand,Creation / scale up of district level energy systems due to capital requirements for set-up / transition,,Increase electric vehicle charging in public spaces and on private property.,Expand usage of and support for low-emissions freight and last mile delivery strategies to move goods.,,Expand public transit and accelerate implementation of bus rapid transit.,,Transition will be accelerated by availability of sustainable options - government can make them cheaper to adopt at scale.,Logistics of creating charging infrastructure requires government to be successful.,,"Reduce city-wide material consumption and increase circularity (i.e., efficient re-use and recovery of resources).","Continue outreach and engagement on city-wide waste reduction and diversion, with a focus on food and organic waste.",Engagement drives earlier action.,Creating options for circularity will require government support until it becomes economic for individuals to make sustainable choices.,,"Achieve equitable distribution of the urban forest, increasing tree canopy where it is most needed.",Corporate-wide adoption of a climate lens for all new City operating programs and capital projects to incorporate climate considerations in the municipal decision-making process.,,Work with Indigenous communities to share knowledge.,,,Integration of sustainable requirements into municipal decision making process will drive private sector actions in order to unlock economic opportunities.,Equitable distribution of urban forest requires cross city planning and support.,Decision making at city level and incentivisation to make sustainable options economical choices for citizens.,30-54,3 digits of your postal code:,M4K,Ethnic or cultural backgound:,White,,,,,,,,"White (examples: English, Greek, Italian, Portuguese, Russian, Slovakian)",,Man,,Home owner,,Prefer not to answer
